tour_instance_bk,service_date,route_sk,route_bk,zone_bk,zone_name,city,start_datetime,end_datetime,visited_container_count,zone_container_count,all_zone_containers_visited,planned_distance_m,actual_distance_m,planned_duration_min,actual_duration_min
TOUR_20250714_07063,2025-07-14,412,ROUTE_0412,LYON_ZONE_003,Lyon - Zone 3,Lyon,2025-07-14 05:57:00,2025-07-14 07:49:00,11,16,False,25122.3,24782.75,105,112
TOUR_20250714_07064,2025-07-14,133,ROUTE_0133,LYON_ZONE_004,Lyon - Zone 4,Lyon,2025-07-14 07:31:00,2025-07-14 10:02:00,12,15,False,28547.03,28067.69,150,151
TOUR_20250714_07065,2025-07-14,209,ROUTE_0209,LYON_ZONE_005,Lyon - Zone 5,Lyon,2025-07-14 10:52:00,2025-07-14 13:43:00,15,15,True,19589.12,19908.15,173,171
TOUR_20250714_07066,2025-07-14,326,ROUTE_0326,LYON_ZONE_006,Lyon - Zone 6,Lyon,2025-07-14 06:50:00,2025-07-14 09:16:00,15,15,True,23326.75,24536.06,144,146
TOUR_20250714_07067,2025-07-14,451,ROUTE_0451,LYON_ZONE_007,Lyon - Zone 7,Lyon,2025-07-14 06:22:00,2025-07-14 08:51:00,13,15,False,24382.02,24122.23,153,149
TOUR_20250714_07068,2025-07-14,216,ROUTE_0216,LYON_ZONE_011,Lyon - Zone 11,Lyon,2025-07-14 06:48:00,2025-07-14 08:55:00,15,15,True,15623.27,15531.4,134,127
TOUR_20250714_07069,2025-07-14,464,ROUTE_0464,LYON_ZONE_012,Lyon - Zone 12,Lyon,2025-07-14 11:02:00,2025-07-14 14:04:00,15,15,True,35090.75,34660.53,180,182
TOUR_20250714_07070,2025-07-14,208,ROUTE_0208,LYON_ZONE_013,Lyon - Zone 13,Lyon,2025-07-14 06:33:00,2025-07-14 09:02:00,15,15,True,18430.57,18839.32,139,149
TOUR_20250714_07071,2025-07-14,11,ROUTE_0011,MARSEILLE_ZONE_002,Marseille - Zone 2,Marseille,2025-07-14 08:30:00,2025-07-14 11:09:00,14,15,False,31963.62,31822.26,151,159
TOUR_20250714_07072,2025-07-14,488,ROUTE_0488,MARSEILLE_ZONE_003,Marseille - Zone 3,Marseille,2025-07-14 15:00:00,2025-07-14 17:11:00,11,15,False,23804.38,24875.46,137,131
TOUR_20250714_07073,2025-07-14,233,ROUTE_0233,MARSEILLE_ZONE_004,Marseille - Zone 4,Marseille,2025-07-14 06:16:00,2025-07-14 08:53:00,15,15,True,24199.52,24785.5,163,157
TOUR_20250714_07074,2025-07-14,393,ROUTE_0393,MARSEILLE_ZONE_007,Marseille - Zone 7,Marseille,2025-07-14 11:28:00,2025-07-14 14:39:00,12,15,False,36940.17,38738.07,182,191
TOUR_20250714_07075,2025-07-14,336,ROUTE_0336,MARSEILLE_ZONE_008,Marseille - Zone 8,Marseille,2025-07-14 08:09:00,2025-07-14 10:23:00,15,15,True,18346.25,17990.1,135,134
TOUR_20250714_07076,2025-07-14,317,ROUTE_0317,MARSEILLE_ZONE_010,Marseille - Zone 10,Marseille,2025-07-14 09:41:00,2025-07-14 12:01:00,13,15,False,20479.7,20811.32,141,140
TOUR_20250714_07077,2025-07-14,429,ROUTE_0429,MARSEILLE_ZONE_011,Marseille - Zone 11,Marseille,2025-07-14 14:09:00,2025-07-14 17:25:00,14,15,False,40698.75,40816.47,200,196
TOUR_20250714_07078,2025-07-14,112,ROUTE_0112,MARSEILLE_ZONE_013,Marseille - Zone 13,Marseille,2025-07-14 08:28:00,2025-07-14 10:28:00,10,14,False,13289.17,13536.43,117,120
TOUR_20250714_07079,2025-07-14,103,ROUTE_0103,MONTPELLIER_ZONE_002,Montpellier - Zone 2,Montpellier,2025-07-14 05:43:00,2025-07-14 08:02:00,16,16,True,16284.85,16194.26,141,139
TOUR_20250714_07080,2025-07-14,187,ROUTE_0187,MONTPELLIER_ZONE_005,Montpellier - Zone 5,Montpellier,2025-07-14 11:02:00,2025-07-14 13:28:00,15,15,True,18523.48,18536.11,150,146
TOUR_20250714_07081,2025-07-14,110,ROUTE_0110,MONTPELLIER_ZONE_007,Montpellier - Zone 7,Montpellier,2025-07-14 08:10:00,2025-07-14 10:48:00,15,15,True,24045.87,25287.48,164,158
TOUR_20250714_07082,2025-07-14,59,ROUTE_0059,MONTPELLIER_ZONE_008,Montpellier - Zone 8,Montpellier,2025-07-14 10:28:00,2025-07-14 13:32:00,15,15,True,40192.93,40622.96,179,184
TOUR_20250714_07083,2025-07-14,173,ROUTE_0173,MONTPELLIER_ZONE_009,Montpellier - Zone 9,Montpellier,2025-07-14 08:24:00,2025-07-14 10:58:00,15,15,True,23857.03,23648.03,155,154
TOUR_20250714_07084,2025-07-14,188,ROUTE_0188,MONTPELLIER_ZONE_010,Montpellier - Zone 10,Montpellier,2025-07-14 09:15:00,2025-07-14 12:20:00,15,15,True,32344.0,32287.02,186,185
TOUR_20250714_07085,2025-07-14,70,ROUTE_0070,MONTPELLIER_ZONE_011,Montpellier - Zone 11,Montpellier,2025-07-14 06:50:00,2025-07-14 09:50:00,15,15,True,40373.23,40561.49,187,180
TOUR_20250714_07086,2025-07-14,334,ROUTE_0334,MONTPELLIER_ZONE_012,Montpellier - Zone 12,Montpellier,2025-07-14 08:18:00,2025-07-14 11:00:00,14,15,False,23434.19,24204.52,166,162
TOUR_20250714_07087,2025-07-14,282,ROUTE_0282,NANTES_ZONE_001,Nantes - Zone 1,Nantes,2025-07-14 06:45:00,2025-07-14 09:04:00,14,15,False,19073.26,18759.61,143,139
TOUR_20250714_07088,2025-07-14,239,ROUTE_0239,NANTES_ZONE_002,Nantes - Zone 2,Nantes,2025-07-14 09:09:00,2025-07-14 11:34:00,15,15,True,19439.44,19073.46,142,145
TOUR_20250714_07089,2025-07-14,18,ROUTE_0018,NANTES_ZONE_003,Nantes - Zone 3,Nantes,2025-07-14 14:22:00,2025-07-14 17:33:00,15,15,True,38095.53,38433.72,189,191
TOUR_20250714_07090,2025-07-14,323,ROUTE_0323,NANTES_ZONE_004,Nantes - Zone 4,Nantes,2025-07-14 05:50:00,2025-07-14 08:36:00,15,15,True,17596.38,17895.78,166,166
TOUR_20250714_07091,2025-07-14,379,ROUTE_0379,NANTES_ZONE_005,Nantes - Zone 5,Nantes,2025-07-14 10:45:00,2025-07-14 13:40:00,12,15,False,26794.81,28073.06,174,175
TOUR_20250714_07092,2025-07-14,205,ROUTE_0205,NANTES_ZONE_006,Nantes - Zone 6,Nantes,2025-07-14 06:10:00,2025-07-14 09:05:00,15,15,True,43734.82,44015.92,180,175
TOUR_20250714_07093,2025-07-14,13,ROUTE_0013,NANTES_ZONE_007,Nantes - Zone 7,Nantes,2025-07-14 13:58:00,2025-07-14 17:12:00,14,15,False,33537.61,33362.63,192,194
TOUR_20250714_07094,2025-07-14,265,ROUTE_0265,NANTES_ZONE_008,Nantes - Zone 8,Nantes,2025-07-14 06:03:00,2025-07-14 09:11:00,14,14,True,44312.92,46381.12,183,188
TOUR_20250714_07095,2025-07-14,366,ROUTE_0366,NANTES_ZONE_009,Nantes - Zone 9,Nantes,2025-07-14 05:40:00,2025-07-14 07:22:00,10,14,False,17744.29,18398.65,102,102
TOUR_20250714_07096,2025-07-14,196,ROUTE_0196,NANTES_ZONE_010,Nantes - Zone 10,Nantes,2025-07-14 10:31:00,2025-07-14 12:52:00,12,14,False,38088.31,38826.6,141,141
TOUR_20250714_07097,2025-07-14,376,ROUTE_0376,NANTES_ZONE_011,Nantes - Zone 11,Nantes,2025-07-14 05:50:00,2025-07-14 08:35:00,13,14,False,29192.52,28644.54,171,165
TOUR_20250714_07098,2025-07-14,324,ROUTE_0324,NANTES_ZONE_012,Nantes - Zone 12,Nantes,2025-07-14 07:16:00,2025-07-14 09:28:00,14,14,True,13584.76,13625.54,129,132
TOUR_20250714_07099,2025-07-14,422,ROUTE_0422,NANTES_ZONE_013,Nantes - Zone 13,Nantes,2025-07-14 07:24:00,2025-07-14 09:32:00,13,14,False,23848.08,24710.6,133,128
TOUR_20250714_07100,2025-07-14,485,ROUTE_0485,NANTES_ZONE_014,Nantes - Zone 14,Nantes,2025-07-14 10:34:00,2025-07-14 12:52:00,13,14,False,22188.88,23033.12,139,138
TOUR_20250714_07101,2025-07-14,159,ROUTE_0159,NICE_ZONE_001,Nice - Zone 1,Nice,2025-07-14 06:40:00,2025-07-14 09:01:00,14,16,False,14502.39,14437.05,134,141
TOUR_20250714_07102,2025-07-14,192,ROUTE_0192,NICE_ZONE_003,Nice - Zone 3,Nice,2025-07-14 06:04:00,2025-07-14 08:59:00,12,16,False,44330.4,44880.41,170,175
TOUR_20250714_07103,2025-07-14,330,ROUTE_0330,NICE_ZONE_004,Nice - Zone 4,Nice,2025-07-14 06:14:00,2025-07-14 08:55:00,16,16,True,19367.41,19052.84,161,161
TOUR_20250714_07104,2025-07-14,162,ROUTE_0162,NICE_ZONE_005,Nice - Zone 5,Nice,2025-07-14 06:23:00,2025-07-14 08:49:00,16,16,True,16677.37,16626.97,154,146
TOUR_20250714_07105,2025-07-14,480,ROUTE_0480,NICE_ZONE_007,Nice - Zone 7,Nice,2025-07-14 10:08:00,2025-07-14 12:49:00,16,16,True,29716.14,30388.83,165,161
TOUR_20250714_07106,2025-07-14,88,ROUTE_0088,NICE_ZONE_008,Nice - Zone 8,Nice,2025-07-14 11:56:00,2025-07-14 14:47:00,15,15,True,38462.87,40157.65,175,171
TOUR_20250714_07107,2025-07-14,458,ROUTE_0458,NICE_ZONE_009,Nice - Zone 9,Nice,2025-07-14 15:10:00,2025-07-14 17:21:00,15,15,True,20892.95,21413.43,131,131
TOUR_20250714_07108,2025-07-14,391,ROUTE_0391,NICE_ZONE_011,Nice - Zone 11,Nice,2025-07-14 11:10:00,2025-07-14 12:39:00,10,15,False,9868.79,10048.78,87,89
TOUR_20250714_07109,2025-07-14,227,ROUTE_0227,NICE_ZONE_013,Nice - Zone 13,Nice,2025-07-14 11:42:00,2025-07-14 14:34:00,12,15,False,35604.91,35836.27,166,172
TOUR_20250714_07110,2025-07-14,332,ROUTE_0332,PARIS_ZONE_002,Paris - Zone 2,Paris,2025-07-14 05:47:00,2025-07-14 08:01:00,12,16,False,32948.14,33865.67,125,134
TOUR_20250714_07111,2025-07-14,3,ROUTE_0003,PARIS_ZONE_003,Paris - Zone 3,Paris,2025-07-14 08:23:00,2025-07-14 10:13:00,10,16,False,10353.39,10366.42,112,110
TOUR_20250714_07112,2025-07-14,277,ROUTE_0277,PARIS_ZONE_004,Paris - Zone 4,Paris,2025-07-14 06:27:00,2025-07-14 09:46:00,15,16,False,40657.17,40008.78,196,199
TOUR_20250714_07113,2025-07-14,73,ROUTE_0073,PARIS_ZONE_007,Paris - Zone 7,Paris,2025-07-14 11:22:00,2025-07-14 13:54:00,12,15,False,23143.31,23343.52,160,152
TOUR_20250714_07114,2025-07-14,67,ROUTE_0067,PARIS_ZONE_011,Paris - Zone 11,Paris,2025-07-14 07:06:00,2025-07-14 09:58:00,11,15,False,25274.63,25361.6,173,172
TOUR_20250714_07115,2025-07-14,293,ROUTE_0293,PARIS_ZONE_013,Paris - Zone 13,Paris,2025-07-14 10:23:00,2025-07-14 13:25:00,15,15,True,41578.74,41383.29,187,182
TOUR_20250714_07116,2025-07-14,22,ROUTE_0022,STRASBOURG_ZONE_005,Strasbourg - Zone 5,Strasbourg,2025-07-14 09:37:00,2025-07-14 11:56:00,14,15,False,18810.22,19339.69,139,139
TOUR_20250714_07117,2025-07-14,17,ROUTE_0017,STRASBOURG_ZONE_006,Strasbourg - Zone 6,Strasbourg,2025-07-14 07:47:00,2025-07-14 09:53:00,13,15,False,22988.58,22771.52,131,126
TOUR_20250714_07118,2025-07-14,478,ROUTE_0478,STRASBOURG_ZONE_008,Strasbourg - Zone 8,Strasbourg,2025-07-14 11:10:00,2025-07-14 13:09:00,10,15,False,26586.52,27838.41,120,119
TOUR_20250714_07119,2025-07-14,356,ROUTE_0356,STRASBOURG_ZONE_009,Strasbourg - Zone 9,Strasbourg,2025-07-14 10:08:00,2025-07-14 12:15:00,15,15,True,15343.63,15822.21,129,127
TOUR_20250714_07120,2025-07-14,259,ROUTE_0259,STRASBOURG_ZONE_011,Strasbourg - Zone 11,Strasbourg,2025-07-14 07:35:00,2025-07-14 09:22:00,12,14,False,14425.96,14751.24,102,107
TOUR_20250714_07121,2025-07-14,496,ROUTE_0496,STRASBOURG_ZONE_012,Strasbourg - Zone 12,Strasbourg,2025-07-14 10:23:00,2025-07-14 13:07:00,14,14,True,24781.66,24753.13,154,164
TOUR_20250714_07122,2025-07-14,236,ROUTE_0236,TOULOUSE_ZONE_001,Toulouse - Zone 1,Toulouse,2025-07-14 06:30:00,2025-07-14 08:30:00,14,15,False,13431.34,13860.23,120,120
TOUR_20250714_07123,2025-07-14,260,ROUTE_0260,TOULOUSE_ZONE_004,Toulouse - Zone 4,Toulouse,2025-07-14 14:45:00,2025-07-14 16:53:00,15,15,True,15230.13,15650.2,125,128
TOUR_20250714_07124,2025-07-14,430,ROUTE_0430,TOULOUSE_ZONE_005,Toulouse - Zone 5,Toulouse,2025-07-14 10:13:00,2025-07-14 12:03:00,10,15,False,14231.48,14361.37,115,110
TOUR_20250714_07125,2025-07-14,36,ROUTE_0036,TOULOUSE_ZONE_006,Toulouse - Zone 6,Toulouse,2025-07-14 15:18:00,2025-07-14 17:09:00,14,15,False,13192.13,13062.63,114,111
TOUR_20250714_07126,2025-07-14,165,ROUTE_0165,TOULOUSE_ZONE_007,Toulouse - Zone 7,Toulouse,2025-07-14 13:16:00,2025-07-14 15:35:00,12,15,False,20175.36,21000.35,144,139
TOUR_20250714_07127,2025-07-14,176,ROUTE_0176,TOULOUSE_ZONE_008,Toulouse - Zone 8,Toulouse,2025-07-14 05:49:00,2025-07-14 09:29:00,14,15,False,42021.45,42340.67,219,220
TOUR_20250714_07128,2025-07-14,199,ROUTE_0199,TOULOUSE_ZONE_010,Toulouse - Zone 10,Toulouse,2025-07-14 08:07:00,2025-07-14 10:40:00,13,14,False,32813.68,32373.27,152,153
TOUR_20250714_07129,2025-07-14,62,ROUTE_0062,TOULOUSE_ZONE_011,Toulouse - Zone 11,Toulouse,2025-07-14 07:02:00,2025-07-14 09:37:00,10,14,False,33159.47,33273.22,150,155
TOUR_20250714_07130,2025-07-14,194,ROUTE_0194,TOULOUSE_ZONE_012,Toulouse - Zone 12,Toulouse,2025-07-14 07:10:00,2025-07-14 09:40:00,12,14,False,20824.69,21398.73,156,150
TOUR_20250714_07131,2025-07-14,450,ROUTE_0450,TOULOUSE_ZONE_013,Toulouse - Zone 13,Toulouse,2025-07-14 10:04:00,2025-07-14 12:31:00,14,14,True,26208.44,26877.86,147,147
TOUR_20250715_07132,2025-07-15,352,ROUTE_0352,BORDEAUX_ZONE_001,Bordeaux - Zone 1,Bordeaux,2025-07-15 06:09:00,2025-07-15 08:36:00,14,15,False,18578.99,19445.61,150,147
TOUR_20250715_07133,2025-07-15,362,ROUTE_0362,BORDEAUX_ZONE_002,Bordeaux - Zone 2,Bordeaux,2025-07-15 09:50:00,2025-07-15 12:46:00,12,15,False,24543.57,25741.19,182,176
TOUR_20250715_07134,2025-07-15,63,ROUTE_0063,BORDEAUX_ZONE_003,Bordeaux - Zone 3,Bordeaux,2025-07-15 07:18:00,2025-07-15 09:24:00,13,15,False,17607.09,17786.99,129,126
TOUR_20250715_07135,2025-07-15,491,ROUTE_0491,BORDEAUX_ZONE_004,Bordeaux - Zone 4,Bordeaux,2025-07-15 13:40:00,2025-07-15 16:04:00,15,15,True,19181.22,19436.13,144,144
TOUR_20250715_07136,2025-07-15,38,ROUTE_0038,BORDEAUX_ZONE_005,Bordeaux - Zone 5,Bordeaux,2025-07-15 09:32:00,2025-07-15 12:23:00,15,15,True,29026.82,29323.2,178,171
TOUR_20250715_07137,2025-07-15,252,ROUTE_0252,BORDEAUX_ZONE_008,Bordeaux - Zone 8,Bordeaux,2025-07-15 13:56:00,2025-07-15 16:47:00,12,15,False,30121.53,29907.31,161,171
TOUR_20250715_07138,2025-07-15,20,ROUTE_0020,BORDEAUX_ZONE_009,Bordeaux - Zone 9,Bordeaux,2025-07-15 07:53:00,2025-07-15 10:44:00,15,15,True,31529.0,32565.05,162,171
TOUR_20250715_07139,2025-07-15,435,ROUTE_0435,BORDEAUX_ZONE_011,Bordeaux - Zone 11,Bordeaux,2025-07-15 07:36:00,2025-07-15 10:06:00,15,15,True,24895.75,24462.58,157,150
TOUR_20250715_07140,2025-07-15,433,ROUTE_0433,BORDEAUX_ZONE_013,Bordeaux - Zone 13,Bordeaux,2025-07-15 07:26:00,2025-07-15 10:23:00,15,15,True,19001.96,19465.84,171,177
TOUR_20250715_07141,2025-07-15,355,ROUTE_0355,BORDEAUX_ZONE_014,Bordeaux - Zone 14,Bordeaux,2025-07-15 09:54:00,2025-07-15 12:29:00,14,14,True,23207.29,23611.34,154,155
TOUR_20250715_07142,2025-07-15,470,ROUTE_0470,LILLE_ZONE_001,Lille - Zone 1,Lille,2025-07-15 07:59:00,2025-07-15 10:11:00,12,16,False,16965.79,17679.03,138,132
TOUR_20250715_07143,2025-07-15,154,ROUTE_0154,LILLE_ZONE_002,Lille - Zone 2,Lille,2025-07-15 07:18:00,2025-07-15 10:19:00,16,16,True,34309.19,35536.27,174,181
TOUR_20250715_07144,2025-07-15,161,ROUTE_0161,LILLE_ZONE_003,Lille - Zone 3,Lille,2025-07-15 10:55:00,2025-07-15 12:34:00,10,16,False,19385.02,19992.42,106,99
TOUR_20250715_07145,2025-07-15,256,ROUTE_0256,LILLE_ZONE_004,Lille - Zone 4,Lille,2025-07-15 13:34:00,2025-07-15 16:09:00,13,16,False,30198.36,31064.42,160,155
TOUR_20250715_07146,2025-07-15,416,ROUTE_0416,LILLE_ZONE_005,Lille - Zone 5,Lille,2025-07-15 07:18:00,2025-07-15 10:05:00,12,15,False,43849.43,44591.59,172,167
TOUR_20250715_07147,2025-07-15,229,ROUTE_0229,LILLE_ZONE_006,Lille - Zone 6,Lille,2025-07-15 15:05:00,2025-07-15 16:58:00,10,15,False,27033.84,27418.82,120,113
TOUR_20250715_07148,2025-07-15,238,ROUTE_0238,LILLE_ZONE_007,Lille - Zone 7,Lille,2025-07-15 11:37:00,2025-07-15 14:40:00,12,15,False,39923.05,39479.5,181,183
TOUR_20250715_07149,2025-07-15,499,ROUTE_0499,LILLE_ZONE_009,Lille - Zone 9,Lille,2025-07-15 10:59:00,2025-07-15 13:07:00,14,15,False,11859.3,12244.21,133,128
TOUR_20250715_07150,2025-07-15,311,ROUTE_0311,LILLE_ZONE_010,Lille - Zone 10,Lille,2025-07-15 06:34:00,2025-07-15 09:17:00,15,15,True,19077.53,19107.8,154,163
TOUR_20250715_07151,2025-07-15,275,ROUTE_0275,LILLE_ZONE_011,Lille - Zone 11,Lille,2025-07-15 09:00:00,2025-07-15 11:57:00,15,15,True,33074.99,34146.11,182,177
TOUR_20250715_07152,2025-07-15,180,ROUTE_0180,LILLE_ZONE_012,Lille - Zone 12,Lille,2025-07-15 09:19:00,2025-07-15 11:39:00,15,15,True,13578.43,14158.22,148,140
TOUR_20250715_07153,2025-07-15,204,ROUTE_0204,LYON_ZONE_001,Lyon - Zone 1,Lyon,2025-07-15 13:51:00,2025-07-15 17:56:00,16,16,True,44792.93,44463.01,250,245
TOUR_20250715_07154,2025-07-15,123,ROUTE_0123,LYON_ZONE_002,Lyon - Zone 2,Lyon,2025-07-15 11:03:00,2025-07-15 13:04:00,11,16,False,31395.84,32890.75,121,121
TOUR_20250715_07155,2025-07-15,402,ROUTE_0402,LYON_ZONE_004,Lyon - Zone 4,Lyon,2025-07-15 06:57:00,2025-07-15 09:34:00,13,15,False,26160.08,26716.34,147,157
TOUR_20250715_07156,2025-07-15,109,ROUTE_0109,LYON_ZONE_006,Lyon - Zone 6,Lyon,2025-07-15 05:36:00,2025-07-15 07:24:00,11,15,False,11025.48,11471.47,109,108
TOUR_20250715_07157,2025-07-15,424,ROUTE_0424,LYON_ZONE_008,Lyon - Zone 8,Lyon,2025-07-15 10:35:00,2025-07-15 13:14:00,15,15,True,13801.71,14387.07,153,159
TOUR_20250715_07158,2025-07-15,212,ROUTE_0212,LYON_ZONE_009,Lyon - Zone 9,Lyon,2025-07-15 10:05:00,2025-07-15 12:08:00,10,15,False,29121.81,29744.65,130,123
TOUR_20250715_07159,2025-07-15,184,ROUTE_0184,LYON_ZONE_010,Lyon - Zone 10,Lyon,2025-07-15 09:14:00,2025-07-15 11:14:00,13,15,False,12960.04,13386.27,118,120
TOUR_20250715_07160,2025-07-15,216,ROUTE_0216,LYON_ZONE_011,Lyon - Zone 11,Lyon,2025-07-15 06:13:00,2025-07-15 08:35:00,15,15,True,16498.96,16333.82,138,142
TOUR_20250715_07161,2025-07-15,369,ROUTE_0369,MARSEILLE_ZONE_001,Marseille - Zone 1,Marseille,2025-07-15 11:17:00,2025-07-15 13:21:00,12,15,False,29514.34,29658.35,117,124
TOUR_20250715_07162,2025-07-15,130,ROUTE_0130,MARSEILLE_ZONE_002,Marseille - Zone 2,Marseille,2025-07-15 06:51:00,2025-07-15 09:05:00,15,15,True,19771.97,20024.2,135,134
TOUR_20250715_07163,2025-07-15,144,ROUTE_0144,MARSEILLE_ZONE_003,Marseille - Zone 3,Marseille,2025-07-15 08:16:00,2025-07-15 10:28:00,10,15,False,32474.24,32622.19,124,132
TOUR_20250715_07164,2025-07-15,233,ROUTE_0233,MARSEILLE_ZONE_004,Marseille - Zone 4,Marseille,2025-07-15 10:31:00,2025-07-15 13:33:00,15,15,True,22928.17,24099.58,173,182
TOUR_20250715_07165,2025-07-15,211,ROUTE_0211,MARSEILLE_ZONE_005,Marseille - Zone 5,Marseille,2025-07-15 07:31:00,2025-07-15 09:55:00,15,15,True,16155.84,16611.86,145,144
TOUR_20250715_07166,2025-07-15,495,ROUTE_0495,MARSEILLE_ZONE_006,Marseille - Zone 6,Marseille,2025-07-15 06:21:00,2025-07-15 09:15:00,15,15,True,29498.04,29543.9,182,174
TOUR_20250715_07167,2025-07-15,393,ROUTE_0393,MARSEILLE_ZONE_007,Marseille - Zone 7,Marseille,2025-07-15 13:43:00,2025-07-15 17:12:00,14,15,False,43316.94,43141.12,210,209
TOUR_20250715_07168,2025-07-15,411,ROUTE_0411,MARSEILLE_ZONE_008,Marseille - Zone 8,Marseille,2025-07-15 06:25:00,2025-07-15 08:56:00,14,15,False,19930.74,20434.49,148,151
TOUR_20250715_07169,2025-07-15,49,ROUTE_0049,MARSEILLE_ZONE_009,Marseille - Zone 9,Marseille,2025-07-15 06:56:00,2025-07-15 10:11:00,15,15,True,32042.41,32041.71,190,195
TOUR_20250715_07170,2025-07-15,317,ROUTE_0317,MARSEILLE_ZONE_010,Marseille - Zone 10,Marseille,2025-07-15 06:03:00,2025-07-15 08:39:00,14,15,False,21916.66,21773.67,160,156
TOUR_20250715_07171,2025-07-15,21,ROUTE_0021,MARSEILLE_ZONE_011,Marseille - Zone 11,Marseille,2025-07-15 07:10:00,2025-07-15 09:46:00,12,15,False,23518.86,23600.22,163,156
TOUR_20250715_07172,2025-07-15,147,ROUTE_0147,MARSEILLE_ZONE_013,Marseille - Zone 13,Marseille,2025-07-15 07:01:00,2025-07-15 09:22:00,11,14,False,26268.2,27244.52,137,141
TOUR_20250715_07173,2025-07-15,395,ROUTE_0395,MONTPELLIER_ZONE_001,Montpellier - Zone 1,Montpellier,2025-07-15 09:39:00,2025-07-15 12:04:00,15,16,False,23509.91,23527.14,144,145
TOUR_20250715_07174,2025-07-15,103,ROUTE_0103,MONTPELLIER_ZONE_002,Montpellier - Zone 2,Montpellier,2025-07-15 09:22:00,2025-07-15 11:34:00,14,16,False,12849.09,13258.24,125,132
TOUR_20250715_07175,2025-07-15,132,ROUTE_0132,MONTPELLIER_ZONE_003,Montpellier - Zone 3,Montpellier,2025-07-15 14:13:00,2025-07-15 16:12:00,11,15,False,21440.75,22563.23,115,119
TOUR_20250715_07176,2025-07-15,232,ROUTE_0232,MONTPELLIER_ZONE_004,Montpellier - Zone 4,Montpellier,2025-07-15 09:55:00,2025-07-15 12:15:00,14,15,False,21985.87,22087.16,140,140
TOUR_20250715_07177,2025-07-15,340,ROUTE_0340,MONTPELLIER_ZONE_008,Montpellier - Zone 8,Montpellier,2025-07-15 09:56:00,2025-07-15 12:24:00,10,15,False,34933.92,36055.67,143,148
TOUR_20250715_07178,2025-07-15,173,ROUTE_0173,MONTPELLIER_ZONE_009,Montpellier - Zone 9,Montpellier,2025-07-15 13:04:00,2025-07-15 15:34:00,13,15,False,18445.73,18956.23,140,150
TOUR_20250715_07179,2025-07-15,343,ROUTE_0343,MONTPELLIER_ZONE_010,Montpellier - Zone 10,Montpellier,2025-07-15 05:56:00,2025-07-15 09:14:00,15,15,True,33669.53,33136.61,204,198
TOUR_20250715_07180,2025-07-15,145,ROUTE_0145,MONTPELLIER_ZONE_011,Montpellier - Zone 11,Montpellier,2025-07-15 10:55:00,2025-07-15 13:35:00,14,15,False,21689.57,22424.67,156,160
TOUR_20250715_07181,2025-07-15,371,ROUTE_0371,MONTPELLIER_ZONE_012,Montpellier - Zone 12,Montpellier,2025-07-15 08:08:00,2025-07-15 10:32:00,13,15,False,29735.58,29629.7,145,144
TOUR_20250715_07182,2025-07-15,476,ROUTE_0476,MONTPELLIER_ZONE_013,Montpellier - Zone 13,Montpellier,2025-07-15 09:50:00,2025-07-15 11:39:00,11,15,False,20860.79,21811.59,114,109
TOUR_20250715_07183,2025-07-15,314,ROUTE_0314,NANTES_ZONE_001,Nantes - Zone 1,Nantes,2025-07-15 09:12:00,2025-07-15 11:24:00,15,15,True,16808.62,17403.04,137,132
TOUR_20250715_07184,2025-07-15,126,ROUTE_0126,NANTES_ZONE_002,Nantes - Zone 2,Nantes,2025-07-15 05:38:00,2025-07-15 08:29:00,12,15,False,37258.99,38104.93,178,171
TOUR_20250715_07185,2025-07-15,379,ROUTE_0379,NANTES_ZONE_005,Nantes - Zone 5,Nantes,2025-07-15 06:56:00,2025-07-15 09:47:00,14,15,False,29178.02,28612.19,165,171
TOUR_20250715_07186,2025-07-15,283,ROUTE_0283,NANTES_ZONE_006,Nantes - Zone 6,Nantes,2025-07-15 05:45:00,2025-07-15 09:53:00,15,15,True,39697.34,40880.17,254,248
TOUR_20250715_07187,2025-07-15,366,ROUTE_0366,NANTES_ZONE_009,Nantes - Zone 9,Nantes,2025-07-15 11:13:00,2025-07-15 13:38:00,13,14,False,22212.13,22711.49,147,145
TOUR_20250715_07188,2025-07-15,196,ROUTE_0196,NANTES_ZONE_010,Nantes - Zone 10,Nantes,2025-07-15 10:32:00,2025-07-15 13:22:00,13,14,False,37844.36,37925.45,176,170
TOUR_20250715_07189,2025-07-15,97,ROUTE_0097,NANTES_ZONE_012,Nantes - Zone 12,Nantes,2025-07-15 06:03:00,2025-07-15 08:48:00,13,14,False,30500.81,31690.56,164,165
TOUR_20250715_07190,2025-07-15,485,ROUTE_0485,NANTES_ZONE_014,Nantes - Zone 14,Nantes,2025-07-15 06:28:00,2025-07-15 08:38:00,13,14,False,25241.94,26181.33,127,130
TOUR_20250715_07191,2025-07-15,153,ROUTE_0153,NICE_ZONE_003,Nice - Zone 3,Nice,2025-07-15 06:43:00,2025-07-15 09:31:00,16,16,True,32393.48,32599.37,161,168
TOUR_20250715_07192,2025-07-15,5,ROUTE_0005,NICE_ZONE_009,Nice - Zone 9,Nice,2025-07-15 05:30:00,2025-07-15 08:05:00,12,15,False,32652.21,34144.1,148,155
TOUR_20250715_07193,2025-07-15,94,ROUTE_0094,NICE_ZONE_010,Nice - Zone 10,Nice,2025-07-15 09:28:00,2025-07-15 12:14:00,12,15,False,34962.42,36501.69,166,166
