tour_instance_bk,service_date,zone_bk,route_bk,agent_bk,role_in_tour,start_datetime,end_datetime
TOUR_20250701_06238,2025-07-01,TOULOUSE_ZONE_006,ROUTE_0026,AGENT_00095,COLLECTOR,2025-07-01 07:33:00,2025-07-01 09:47:00
TOUR_20250701_06239,2025-07-01,TOULOUSE_ZONE_007,ROUTE_0251,AGENT_00794,DRIVER,2025-07-01 07:20:00,2025-07-01 11:22:00
TOUR_20250701_06239,2025-07-01,TOULOUSE_ZONE_007,ROUTE_0251,AGENT_00426,COLLECTOR,2025-07-01 07:20:00,2025-07-01 11:22:00
TOUR_20250701_06240,2025-07-01,TOULOUSE_ZONE_009,ROUTE_0139,AGENT_00315,DRIVER,2025-07-01 05:48:00,2025-07-01 08:28:00
TOUR_20250701_06240,2025-07-01,TOULOUSE_ZONE_009,ROUTE_0139,AGENT_00429,COLLECTOR,2025-07-01 05:48:00,2025-07-01 08:28:00
TOUR_20250701_06240,2025-07-01,TOULOUSE_ZONE_009,ROUTE_0139,AGENT_00408,SUPERVISOR,2025-07-01 05:48:00,2025-07-01 08:28:00
TOUR_20250701_06241,2025-07-01,TOULOUSE_ZONE_010,ROUTE_0033,AGENT_00225,DRIVER,2025-07-01 05:36:00,2025-07-01 07:50:00
TOUR_20250701_06241,2025-07-01,TOULOUSE_ZONE_010,ROUTE_0033,AGENT_00244,COLLECTOR,2025-07-01 05:36:00,2025-07-01 07:50:00
TOUR_20250701_06241,2025-07-01,TOULOUSE_ZONE_010,ROUTE_0033,AGENT_00272,SUPERVISOR,2025-07-01 05:36:00,2025-07-01 07:50:00
TOUR_20250701_06242,2025-07-01,TOULOUSE_ZONE_011,ROUTE_0124,AGENT_00859,DRIVER,2025-07-01 07:10:00,2025-07-01 09:39:00
TOUR_20250701_06242,2025-07-01,TOULOUSE_ZONE_011,ROUTE_0124,AGENT_00143,COLLECTOR,2025-07-01 07:10:00,2025-07-01 09:39:00
TOUR_20250701_06242,2025-07-01,TOULOUSE_ZONE_011,ROUTE_0124,AGENT_00093,COLLECTOR,2025-07-01 07:10:00,2025-07-01 09:39:00
TOUR_20250701_06243,2025-07-01,TOULOUSE_ZONE_012,ROUTE_0500,AGENT_00813,DRIVER,2025-07-01 09:02:00,2025-07-01 11:17:00
TOUR_20250701_06243,2025-07-01,TOULOUSE_ZONE_012,ROUTE_0500,AGENT_00438,COLLECTOR,2025-07-01 09:02:00,2025-07-01 11:17:00
TOUR_20250702_06244,2025-07-02,BORDEAUX_ZONE_002,ROUTE_0362,AGENT_00383,DRIVER,2025-07-02 09:14:00,2025-07-02 12:14:00
TOUR_20250702_06244,2025-07-02,BORDEAUX_ZONE_002,ROUTE_0362,AGENT_00416,COLLECTOR,2025-07-02 09:14:00,2025-07-02 12:14:00
TOUR_20250702_06244,2025-07-02,BORDEAUX_ZONE_002,ROUTE_0362,AGENT_00295,COLLECTOR,2025-07-02 09:14:00,2025-07-02 12:14:00
TOUR_20250702_06245,2025-07-02,BORDEAUX_ZONE_003,ROUTE_0360,AGENT_00667,DRIVER,2025-07-02 09:52:00,2025-07-02 11:50:00
TOUR_20250702_06245,2025-07-02,BORDEAUX_ZONE_003,ROUTE_0360,AGENT_00975,COLLECTOR,2025-07-02 09:52:00,2025-07-02 11:50:00
TOUR_20250702_06246,2025-07-02,BORDEAUX_ZONE_005,ROUTE_0071,AGENT_00908,DRIVER,2025-07-02 14:39:00,2025-07-02 16:59:00
TOUR_20250702_06246,2025-07-02,BORDEAUX_ZONE_005,ROUTE_0071,AGENT_00730,COLLECTOR,2025-07-02 14:39:00,2025-07-02 16:59:00
TOUR_20250702_06247,2025-07-02,BORDEAUX_ZONE_006,ROUTE_0361,AGENT_00428,DRIVER,2025-07-02 10:02:00,2025-07-02 12:49:00
TOUR_20250702_06247,2025-07-02,BORDEAUX_ZONE_006,ROUTE_0361,AGENT_00312,COLLECTOR,2025-07-02 10:02:00,2025-07-02 12:49:00
TOUR_20250702_06247,2025-07-02,BORDEAUX_ZONE_006,ROUTE_0361,AGENT_00009,COLLECTOR,2025-07-02 10:02:00,2025-07-02 12:49:00
TOUR_20250702_06248,2025-07-02,BORDEAUX_ZONE_007,ROUTE_0264,AGENT_00522,DRIVER,2025-07-02 10:32:00,2025-07-02 12:50:00
TOUR_20250702_06248,2025-07-02,BORDEAUX_ZONE_007,ROUTE_0264,AGENT_00510,COLLECTOR,2025-07-02 10:32:00,2025-07-02 12:50:00
TOUR_20250702_06248,2025-07-02,BORDEAUX_ZONE_007,ROUTE_0264,AGENT_00736,SUPERVISOR,2025-07-02 10:32:00,2025-07-02 12:50:00
TOUR_20250702_06249,2025-07-02,BORDEAUX_ZONE_008,ROUTE_0252,AGENT_00204,DRIVER,2025-07-02 05:54:00,2025-07-02 08:55:00
TOUR_20250702_06249,2025-07-02,BORDEAUX_ZONE_008,ROUTE_0252,AGENT_00768,COLLECTOR,2025-07-02 05:54:00,2025-07-02 08:55:00
TOUR_20250702_06250,2025-07-02,BORDEAUX_ZONE_010,ROUTE_0024,AGENT_00852,DRIVER,2025-07-02 15:10:00,2025-07-02 16:58:00
TOUR_20250702_06250,2025-07-02,BORDEAUX_ZONE_010,ROUTE_0024,AGENT_00253,COLLECTOR,2025-07-02 15:10:00,2025-07-02 16:58:00
TOUR_20250702_06251,2025-07-02,BORDEAUX_ZONE_013,ROUTE_0328,AGENT_00861,DRIVER,2025-07-02 05:42:00,2025-07-02 08:07:00
TOUR_20250702_06251,2025-07-02,BORDEAUX_ZONE_013,ROUTE_0328,AGENT_00887,COLLECTOR,2025-07-02 05:42:00,2025-07-02 08:07:00
TOUR_20250702_06252,2025-07-02,LILLE_ZONE_001,ROUTE_0470,AGENT_00742,DRIVER,2025-07-02 10:49:00,2025-07-02 13:34:00
TOUR_20250702_06252,2025-07-02,LILLE_ZONE_001,ROUTE_0470,AGENT_00441,COLLECTOR,2025-07-02 10:49:00,2025-07-02 13:34:00
TOUR_20250702_06253,2025-07-02,LILLE_ZONE_004,ROUTE_0256,AGENT_00677,DRIVER,2025-07-02 07:05:00,2025-07-02 09:07:00
TOUR_20250702_06253,2025-07-02,LILLE_ZONE_004,ROUTE_0256,AGENT_00829,COLLECTOR,2025-07-02 07:05:00,2025-07-02 09:07:00
TOUR_20250702_06254,2025-07-02,LILLE_ZONE_005,ROUTE_0201,AGENT_00172,DRIVER,2025-07-02 09:37:00,2025-07-02 12:48:00
TOUR_20250702_06254,2025-07-02,LILLE_ZONE_005,ROUTE_0201,AGENT_00907,COLLECTOR,2025-07-02 09:37:00,2025-07-02 12:48:00
TOUR_20250702_06254,2025-07-02,LILLE_ZONE_005,ROUTE_0201,AGENT_00566,SUPERVISOR,2025-07-02 09:37:00,2025-07-02 12:48:00
TOUR_20250702_06255,2025-07-02,LILLE_ZONE_006,ROUTE_0383,AGENT_00533,DRIVER,2025-07-02 06:09:00,2025-07-02 08:13:00
TOUR_20250702_06255,2025-07-02,LILLE_ZONE_006,ROUTE_0383,AGENT_00424,COLLECTOR,2025-07-02 06:09:00,2025-07-02 08:13:00
TOUR_20250702_06256,2025-07-02,LILLE_ZONE_008,ROUTE_0111,AGENT_00020,DRIVER,2025-07-02 14:39:00,2025-07-02 16:35:00
TOUR_20250702_06256,2025-07-02,LILLE_ZONE_008,ROUTE_0111,AGENT_00735,COLLECTOR,2025-07-02 14:39:00,2025-07-02 16:35:00
TOUR_20250702_06257,2025-07-02,LILLE_ZONE_009,ROUTE_0390,AGENT_00112,DRIVER,2025-07-02 06:23:00,2025-07-02 09:12:00
TOUR_20250702_06257,2025-07-02,LILLE_ZONE_009,ROUTE_0390,AGENT_00615,COLLECTOR,2025-07-02 06:23:00,2025-07-02 09:12:00
TOUR_20250702_06258,2025-07-02,LILLE_ZONE_010,ROUTE_0311,AGENT_00245,DRIVER,2025-07-02 13:40:00,2025-07-02 16:09:00
TOUR_20250702_06258,2025-07-02,LILLE_ZONE_010,ROUTE_0311,AGENT_00764,COLLECTOR,2025-07-02 13:40:00,2025-07-02 16:09:00
TOUR_20250702_06259,2025-07-02,LILLE_ZONE_011,ROUTE_0125,AGENT_00240,DRIVER,2025-07-02 11:50:00,2025-07-02 14:24:00
TOUR_20250702_06259,2025-07-02,LILLE_ZONE_011,ROUTE_0125,AGENT_00271,COLLECTOR,2025-07-02 11:50:00,2025-07-02 14:24:00
TOUR_20250702_06260,2025-07-02,LILLE_ZONE_012,ROUTE_0189,AGENT_00782,DRIVER,2025-07-02 07:08:00,2025-07-02 10:10:00
TOUR_20250702_06260,2025-07-02,LILLE_ZONE_012,ROUTE_0189,AGENT_00471,COLLECTOR,2025-07-02 07:08:00,2025-07-02 10:10:00
TOUR_20250702_06261,2025-07-02,LILLE_ZONE_013,ROUTE_0032,AGENT_00437,DRIVER,2025-07-02 13:03:00,2025-07-02 15:56:00
TOUR_20250702_06261,2025-07-02,LILLE_ZONE_013,ROUTE_0032,AGENT_00317,COLLECTOR,2025-07-02 13:03:00,2025-07-02 15:56:00
TOUR_20250702_06262,2025-07-02,LYON_ZONE_001,ROUTE_0204,AGENT_00577,DRIVER,2025-07-02 09:46:00,2025-07-02 13:26:00
TOUR_20250702_06262,2025-07-02,LYON_ZONE_001,ROUTE_0204,AGENT_00604,COLLECTOR,2025-07-02 09:46:00,2025-07-02 13:26:00
TOUR_20250702_06262,2025-07-02,LYON_ZONE_001,ROUTE_0204,AGENT_00321,SUPERVISOR,2025-07-02 09:46:00,2025-07-02 13:26:00
TOUR_20250702_06263,2025-07-02,LYON_ZONE_002,ROUTE_0123,AGENT_00167,DRIVER,2025-07-02 09:30:00,2025-07-02 12:20:00
TOUR_20250702_06263,2025-07-02,LYON_ZONE_002,ROUTE_0123,AGENT_00724,COLLECTOR,2025-07-02 09:30:00,2025-07-02 12:20:00
TOUR_20250702_06264,2025-07-02,LYON_ZONE_005,ROUTE_0004,AGENT_00154,DRIVER,2025-07-02 07:40:00,2025-07-02 10:53:00
TOUR_20250702_06264,2025-07-02,LYON_ZONE_005,ROUTE_0004,AGENT_00867,COLLECTOR,2025-07-02 07:40:00,2025-07-02 10:53:00
TOUR_20250702_06264,2025-07-02,LYON_ZONE_005,ROUTE_0004,AGENT_00248,SUPERVISOR,2025-07-02 07:40:00,2025-07-02 10:53:00
TOUR_20250702_06265,2025-07-02,LYON_ZONE_006,ROUTE_0109,AGENT_00540,DRIVER,2025-07-02 09:52:00,2025-07-02 11:17:00
TOUR_20250702_06265,2025-07-02,LYON_ZONE_006,ROUTE_0109,AGENT_00528,COLLECTOR,2025-07-02 09:52:00,2025-07-02 11:17:00
TOUR_20250702_06266,2025-07-02,LYON_ZONE_011,ROUTE_0127,AGENT_00953,DRIVER,2025-07-02 09:32:00,2025-07-02 11:47:00
TOUR_20250702_06266,2025-07-02,LYON_ZONE_011,ROUTE_0127,AGENT_00118,COLLECTOR,2025-07-02 09:32:00,2025-07-02 11:47:00
TOUR_20250702_06267,2025-07-02,LYON_ZONE_012,ROUTE_0464,AGENT_00404,DRIVER,2025-07-02 09:55:00,2025-07-02 12:46:00
TOUR_20250702_06267,2025-07-02,LYON_ZONE_012,ROUTE_0464,AGENT_00133,COLLECTOR,2025-07-02 09:55:00,2025-07-02 12:46:00
TOUR_20250702_06267,2025-07-02,LYON_ZONE_012,ROUTE_0464,AGENT_00068,COLLECTOR,2025-07-02 09:55:00,2025-07-02 12:46:00
TOUR_20250702_06268,2025-07-02,MARSEILLE_ZONE_002,ROUTE_0084,AGENT_00843,DRIVER,2025-07-02 13:50:00,2025-07-02 16:57:00
TOUR_20250702_06268,2025-07-02,MARSEILLE_ZONE_002,ROUTE_0084,AGENT_00881,COLLECTOR,2025-07-02 13:50:00,2025-07-02 16:57:00
TOUR_20250702_06268,2025-07-02,MARSEILLE_ZONE_002,ROUTE_0084,AGENT_00669,COLLECTOR,2025-07-02 13:50:00,2025-07-02 16:57:00
TOUR_20250702_06269,2025-07-02,MARSEILLE_ZONE_005,ROUTE_0335,AGENT_00235,DRIVER,2025-07-02 14:59:00,2025-07-02 17:02:00
TOUR_20250702_06269,2025-07-02,MARSEILLE_ZONE_005,ROUTE_0335,AGENT_00159,COLLECTOR,2025-07-02 14:59:00,2025-07-02 17:02:00
TOUR_20250702_06270,2025-07-02,MARSEILLE_ZONE_008,ROUTE_0411,AGENT_00820,DRIVER,2025-07-02 06:11:00,2025-07-02 08:31:00
TOUR_20250702_06270,2025-07-02,MARSEILLE_ZONE_008,ROUTE_0411,AGENT_00723,COLLECTOR,2025-07-02 06:11:00,2025-07-02 08:31:00
TOUR_20250702_06271,2025-07-02,MARSEILLE_ZONE_009,ROUTE_0049,AGENT_00607,DRIVER,2025-07-02 07:47:00,2025-07-02 10:21:00
TOUR_20250702_06271,2025-07-02,MARSEILLE_ZONE_009,ROUTE_0049,AGENT_00316,COLLECTOR,2025-07-02 07:47:00,2025-07-02 10:21:00
TOUR_20250702_06272,2025-07-02,MARSEILLE_ZONE_010,ROUTE_0317,AGENT_00756,DRIVER,2025-07-02 11:50:00,2025-07-02 13:46:00
TOUR_20250702_06272,2025-07-02,MARSEILLE_ZONE_010,ROUTE_0317,AGENT_00719,COLLECTOR,2025-07-02 11:50:00,2025-07-02 13:46:00
TOUR_20250702_06273,2025-07-02,MARSEILLE_ZONE_013,ROUTE_0147,AGENT_00619,DRIVER,2025-07-02 13:24:00,2025-07-02 16:01:00
TOUR_20250702_06273,2025-07-02,MARSEILLE_ZONE_013,ROUTE_0147,AGENT_00508,COLLECTOR,2025-07-02 13:24:00,2025-07-02 16:01:00
TOUR_20250702_06274,2025-07-02,MONTPELLIER_ZONE_001,ROUTE_0234,AGENT_00298,DRIVER,2025-07-02 15:04:00,2025-07-02 17:24:00
TOUR_20250702_06274,2025-07-02,MONTPELLIER_ZONE_001,ROUTE_0234,AGENT_00905,COLLECTOR,2025-07-02 15:04:00,2025-07-02 17:24:00
TOUR_20250702_06275,2025-07-02,MONTPELLIER_ZONE_002,ROUTE_0183,AGENT_00600,DRIVER,2025-07-02 07:13:00,2025-07-02 09:37:00
TOUR_20250702_06275,2025-07-02,MONTPELLIER_ZONE_002,ROUTE_0183,AGENT_00353,COLLECTOR,2025-07-02 07:13:00,2025-07-02 09:37:00
TOUR_20250702_06276,2025-07-02,MONTPELLIER_ZONE_003,ROUTE_0348,AGENT_00169,DRIVER,2025-07-02 06:04:00,2025-07-02 08:26:00
TOUR_20250702_06276,2025-07-02,MONTPELLIER_ZONE_003,ROUTE_0348,AGENT_00057,COLLECTOR,2025-07-02 06:04:00,2025-07-02 08:26:00
TOUR_20250702_06276,2025-07-02,MONTPELLIER_ZONE_003,ROUTE_0348,AGENT_00083,COLLECTOR,2025-07-02 06:04:00,2025-07-02 08:26:00
TOUR_20250702_06276,2025-07-02,MONTPELLIER_ZONE_003,ROUTE_0348,AGENT_00862,SUPERVISOR,2025-07-02 06:04:00,2025-07-02 08:26:00
TOUR_20250702_06277,2025-07-02,MONTPELLIER_ZONE_004,ROUTE_0232,AGENT_00392,DRIVER,2025-07-02 13:34:00,2025-07-02 16:13:00
TOUR_20250702_06277,2025-07-02,MONTPELLIER_ZONE_004,ROUTE_0232,AGENT_00613,COLLECTOR,2025-07-02 13:34:00,2025-07-02 16:13:00
TOUR_20250702_06278,2025-07-02,MONTPELLIER_ZONE_005,ROUTE_0202,AGENT_00198,DRIVER,2025-07-02 05:45:00,2025-07-02 07:44:00
TOUR_20250702_06278,2025-07-02,MONTPELLIER_ZONE_005,ROUTE_0202,AGENT_00055,COLLECTOR,2025-07-02 05:45:00,2025-07-02 07:44:00
TOUR_20250702_06278,2025-07-02,MONTPELLIER_ZONE_005,ROUTE_0202,AGENT_00985,COLLECTOR,2025-07-02 05:45:00,2025-07-02 07:44:00
TOUR_20250702_06278,2025-07-02,MONTPELLIER_ZONE_005,ROUTE_0202,AGENT_00564,SUPERVISOR,2025-07-02 05:45:00,2025-07-02 07:44:00
TOUR_20250702_06279,2025-07-02,MONTPELLIER_ZONE_008,ROUTE_0059,AGENT_00589,DRIVER,2025-07-02 11:04:00,2025-07-02 13:50:00
TOUR_20250702_06279,2025-07-02,MONTPELLIER_ZONE_008,ROUTE_0059,AGENT_00144,COLLECTOR,2025-07-02 11:04:00,2025-07-02 13:50:00
TOUR_20250702_06280,2025-07-02,MONTPELLIER_ZONE_009,ROUTE_0173,AGENT_00838,DRIVER,2025-07-02 08:23:00,2025-07-02 10:35:00
TOUR_20250702_06280,2025-07-02,MONTPELLIER_ZONE_009,ROUTE_0173,AGENT_00091,COLLECTOR,2025-07-02 08:23:00,2025-07-02 10:35:00
TOUR_20250702_06281,2025-07-02,MONTPELLIER_ZONE_010,ROUTE_0438,AGENT_00801,DRIVER,2025-07-02 05:34:00,2025-07-02 08:18:00
TOUR_20250702_06281,2025-07-02,MONTPELLIER_ZONE_010,ROUTE_0438,AGENT_00175,COLLECTOR,2025-07-02 05:34:00,2025-07-02 08:18:00
TOUR_20250702_06281,2025-07-02,MONTPELLIER_ZONE_010,ROUTE_0438,AGENT_00276,COLLECTOR,2025-07-02 05:34:00,2025-07-02 08:18:00
TOUR_20250702_06282,2025-07-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00851,DRIVER,2025-07-02 05:55:00,2025-07-02 08:14:00
TOUR_20250702_06282,2025-07-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00948,COLLECTOR,2025-07-02 05:55:00,2025-07-02 08:14:00
TOUR_20250702_06282,2025-07-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00420,COLLECTOR,2025-07-02 05:55:00,2025-07-02 08:14:00
TOUR_20250702_06282,2025-07-02,MONTPELLIER_ZONE_011,ROUTE_0240,AGENT_00650,SUPERVISOR,2025-07-02 05:55:00,2025-07-02 08:14:00
TOUR_20250702_06283,2025-07-02,MONTPELLIER_ZONE_012,ROUTE_0342,AGENT_00237,DRIVER,2025-07-02 07:02:00,2025-07-02 08:52:00
TOUR_20250702_06283,2025-07-02,MONTPELLIER_ZONE_012,ROUTE_0342,AGENT_00876,COLLECTOR,2025-07-02 07:02:00,2025-07-02 08:52:00
TOUR_20250702_06283,2025-07-02,MONTPELLIER_ZONE_012,ROUTE_0342,AGENT_00450,COLLECTOR,2025-07-02 07:02:00,2025-07-02 08:52:00
TOUR_20250702_06284,2025-07-02,MONTPELLIER_ZONE_013,ROUTE_0476,AGENT_00988,DRIVER,2025-07-02 06:10:00,2025-07-02 08:44:00
TOUR_20250702_06284,2025-07-02,MONTPELLIER_ZONE_013,ROUTE_0476,AGENT_00180,COLLECTOR,2025-07-02 06:10:00,2025-07-02 08:44:00
TOUR_20250702_06284,2025-07-02,MONTPELLIER_ZONE_013,ROUTE_0476,AGENT_00981,SUPERVISOR,2025-07-02 06:10:00,2025-07-02 08:44:00
TOUR_20250702_06285,2025-07-02,MONTPELLIER_ZONE_015,ROUTE_0223,AGENT_00241,DRIVER,2025-07-02 06:30:00,2025-07-02 08:23:00
TOUR_20250702_06285,2025-07-02,MONTPELLIER_ZONE_015,ROUTE_0223,AGENT_00928,COLLECTOR,2025-07-02 06:30:00,2025-07-02 08:23:00
TOUR_20250702_06285,2025-07-02,MONTPELLIER_ZONE_015,ROUTE_0223,AGENT_00769,COLLECTOR,2025-07-02 06:30:00,2025-07-02 08:23:00
TOUR_20250702_06286,2025-07-02,NANTES_ZONE_001,ROUTE_0282,AGENT_00738,DRIVER,2025-07-02 06:17:00,2025-07-02 08:07:00
TOUR_20250702_06286,2025-07-02,NANTES_ZONE_001,ROUTE_0282,AGENT_00127,COLLECTOR,2025-07-02 06:17:00,2025-07-02 08:07:00
TOUR_20250702_06286,2025-07-02,NANTES_ZONE_001,ROUTE_0282,AGENT_00623,SUPERVISOR,2025-07-02 06:17:00,2025-07-02 08:07:00
TOUR_20250702_06287,2025-07-02,NANTES_ZONE_002,ROUTE_0126,AGENT_00293,DRIVER,2025-07-02 09:20:00,2025-07-02 11:47:00
TOUR_20250702_06287,2025-07-02,NANTES_ZONE_002,ROUTE_0126,AGENT_00216,COLLECTOR,2025-07-02 09:20:00,2025-07-02 11:47:00
TOUR_20250702_06288,2025-07-02,NANTES_ZONE_003,ROUTE_0359,AGENT_00932,DRIVER,2025-07-02 11:06:00,2025-07-02 14:01:00
TOUR_20250702_06288,2025-07-02,NANTES_ZONE_003,ROUTE_0359,AGENT_00870,COLLECTOR,2025-07-02 11:06:00,2025-07-02 14:01:00
TOUR_20250702_06288,2025-07-02,NANTES_ZONE_003,ROUTE_0359,AGENT_00252,COLLECTOR,2025-07-02 11:06:00,2025-07-02 14:01:00
TOUR_20250702_06289,2025-07-02,NANTES_ZONE_004,ROUTE_0323,AGENT_00028,DRIVER,2025-07-02 06:26:00,2025-07-02 08:51:00
TOUR_20250702_06289,2025-07-02,NANTES_ZONE_004,ROUTE_0323,AGENT_00665,COLLECTOR,2025-07-02 06:26:00,2025-07-02 08:51:00
TOUR_20250702_06290,2025-07-02,NANTES_ZONE_005,ROUTE_0002,AGENT_00188,DRIVER,2025-07-02 13:15:00,2025-07-02 15:37:00
TOUR_20250702_06290,2025-07-02,NANTES_ZONE_005,ROUTE_0002,AGENT_00640,COLLECTOR,2025-07-02 13:15:00,2025-07-02 15:37:00
TOUR_20250702_06291,2025-07-02,NANTES_ZONE_006,ROUTE_0294,AGENT_00868,DRIVER,2025-07-02 08:10:00,2025-07-02 10:52:00
TOUR_20250702_06291,2025-07-02,NANTES_ZONE_006,ROUTE_0294,AGENT_00451,COLLECTOR,2025-07-02 08:10:00,2025-07-02 10:52:00
TOUR_20250702_06291,2025-07-02,NANTES_ZONE_006,ROUTE_0294,AGENT_00773,COLLECTOR,2025-07-02 08:10:00,2025-07-02 10:52:00
TOUR_20250702_06292,2025-07-02,NANTES_ZONE_007,ROUTE_0279,AGENT_00320,DRIVER,2025-07-02 06:15:00,2025-07-02 09:33:00
TOUR_20250702_06292,2025-07-02,NANTES_ZONE_007,ROUTE_0279,AGENT_00538,COLLECTOR,2025-07-02 06:15:00,2025-07-02 09:33:00
TOUR_20250702_06292,2025-07-02,NANTES_ZONE_007,ROUTE_0279,AGENT_00995,COLLECTOR,2025-07-02 06:15:00,2025-07-02 09:33:00
TOUR_20250702_06293,2025-07-02,NANTES_ZONE_009,ROUTE_0441,AGENT_00053,DRIVER,2025-07-02 07:25:00,2025-07-02 09:30:00
TOUR_20250702_06293,2025-07-02,NANTES_ZONE_009,ROUTE_0441,AGENT_00274,COLLECTOR,2025-07-02 07:25:00,2025-07-02 09:30:00
TOUR_20250702_06293,2025-07-02,NANTES_ZONE_009,ROUTE_0441,AGENT_00971,COLLECTOR,2025-07-02 07:25:00,2025-07-02 09:30:00
TOUR_20250702_06294,2025-07-02,NANTES_ZONE_010,ROUTE_0374,AGENT_00832,DRIVER,2025-07-02 05:50:00,2025-07-02 07:57:00
TOUR_20250702_06294,2025-07-02,NANTES_ZONE_010,ROUTE_0374,AGENT_00063,COLLECTOR,2025-07-02 05:50:00,2025-07-02 07:57:00
TOUR_20250702_06295,2025-07-02,NANTES_ZONE_014,ROUTE_0053,AGENT_00354,DRIVER,2025-07-02 06:21:00,2025-07-02 08:13:00
TOUR_20250702_06295,2025-07-02,NANTES_ZONE_014,ROUTE_0053,AGENT_00546,COLLECTOR,2025-07-02 06:21:00,2025-07-02 08:13:00
TOUR_20250702_06296,2025-07-02,NICE_ZONE_001,ROUTE_0401,AGENT_00391,DRIVER,2025-07-02 13:56:00,2025-07-02 16:23:00
TOUR_20250702_06296,2025-07-02,NICE_ZONE_001,ROUTE_0401,AGENT_00933,COLLECTOR,2025-07-02 13:56:00,2025-07-02 16:23:00
TOUR_20250702_06297,2025-07-02,NICE_ZONE_002,ROUTE_0267,AGENT_00101,DRIVER,2025-07-02 05:34:00,2025-07-02 07:54:00
TOUR_20250702_06297,2025-07-02,NICE_ZONE_002,ROUTE_0267,AGENT_00637,COLLECTOR,2025-07-02 05:34:00,2025-07-02 07:54:00
TOUR_20250702_06298,2025-07-02,NICE_ZONE_003,ROUTE_0153,AGENT_00137,DRIVER,2025-07-02 11:36:00,2025-07-02 14:11:00
TOUR_20250702_06298,2025-07-02,NICE_ZONE_003,ROUTE_0153,AGENT_00023,COLLECTOR,2025-07-02 11:36:00,2025-07-02 14:11:00
TOUR_20250702_06298,2025-07-02,NICE_ZONE_003,ROUTE_0153,AGENT_00286,COLLECTOR,2025-07-02 11:36:00,2025-07-02 14:11:00
TOUR_20250702_06299,2025-07-02,NICE_ZONE_005,ROUTE_0162,AGENT_00264,DRIVER,2025-07-02 14:39:00,2025-07-02 17:23:00
TOUR_20250702_06299,2025-07-02,NICE_ZONE_005,ROUTE_0162,AGENT_00759,COLLECTOR,2025-07-02 14:39:00,2025-07-02 17:23:00
TOUR_20250702_06299,2025-07-02,NICE_ZONE_005,ROUTE_0162,AGENT_00755,COLLECTOR,2025-07-02 14:39:00,2025-07-02 17:23:00
TOUR_20250702_06300,2025-07-02,NICE_ZONE_007,ROUTE_0325,AGENT_00856,DRIVER,2025-07-02 11:33:00,2025-07-02 15:41:00
TOUR_20250702_06300,2025-07-02,NICE_ZONE_007,ROUTE_0325,AGENT_00331,COLLECTOR,2025-07-02 11:33:00,2025-07-02 15:41:00
TOUR_20250702_06300,2025-07-02,NICE_ZONE_007,ROUTE_0325,AGENT_00489,COLLECTOR,2025-07-02 11:33:00,2025-07-02 15:41:00
TOUR_20250702_06301,2025-07-02,NICE_ZONE_009,ROUTE_0301,AGENT_00350,DRIVER,2025-07-02 15:04:00,2025-07-02 17:26:00
TOUR_20250702_06301,2025-07-02,NICE_ZONE_009,ROUTE_0301,AGENT_00661,COLLECTOR,2025-07-02 15:04:00,2025-07-02 17:26:00
TOUR_20250702_06302,2025-07-02,NICE_ZONE_012,ROUTE_0307,AGENT_00557,DRIVER,2025-07-02 06:26:00,2025-07-02 08:14:00
TOUR_20250702_06302,2025-07-02,NICE_ZONE_012,ROUTE_0307,AGENT_00207,COLLECTOR,2025-07-02 06:26:00,2025-07-02 08:14:00
TOUR_20250702_06303,2025-07-02,NICE_ZONE_013,ROUTE_0206,AGENT_00071,DRIVER,2025-07-02 09:02:00,2025-07-02 11:23:00
TOUR_20250702_06303,2025-07-02,NICE_ZONE_013,ROUTE_0206,AGENT_00863,COLLECTOR,2025-07-02 09:02:00,2025-07-02 11:23:00
TOUR_20250702_06304,2025-07-02,PARIS_ZONE_001,ROUTE_0065,AGENT_00166,DRIVER,2025-07-02 13:22:00,2025-07-02 16:22:00
TOUR_20250702_06304,2025-07-02,PARIS_ZONE_001,ROUTE_0065,AGENT_00032,COLLECTOR,2025-07-02 13:22:00,2025-07-02 16:22:00
TOUR_20250702_06304,2025-07-02,PARIS_ZONE_001,ROUTE_0065,AGENT_00654,COLLECTOR,2025-07-02 13:22:00,2025-07-02 16:22:00
TOUR_20250702_06305,2025-07-02,PARIS_ZONE_002,ROUTE_0329,AGENT_00218,DRIVER,2025-07-02 14:49:00,2025-07-02 18:01:00
TOUR_20250702_06305,2025-07-02,PARIS_ZONE_002,ROUTE_0329,AGENT_00583,COLLECTOR,2025-07-02 14:49:00,2025-07-02 18:01:00
TOUR_20250702_06305,2025-07-02,PARIS_ZONE_002,ROUTE_0329,AGENT_00877,COLLECTOR,2025-07-02 14:49:00,2025-07-02 18:01:00
TOUR_20250702_06306,2025-07-02,PARIS_ZONE_004,ROUTE_0228,AGENT_00977,DRIVER,2025-07-02 11:52:00,2025-07-02 13:49:00
TOUR_20250702_06306,2025-07-02,PARIS_ZONE_004,ROUTE_0228,AGENT_00415,COLLECTOR,2025-07-02 11:52:00,2025-07-02 13:49:00
